item_id,general_category,sub_category,specific_category
7290116053134,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053141,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053158,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053172,אחזקה וניקיון,מוצרי כביסה,מוצרי כביסה נלווים
7290116053189,אחזקה וניקיון,מוצרי כביסה,מוצרי כביסה נלווים
7290116053219,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053240,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053264,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053271,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053417,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290116053509,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053523,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053578,הכל לבית,קופסאות וכלים,כלי מטבח
7290116053868,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290116053875,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290116053882,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290116053905,הכל לבית,קופסאות וכלים,כלי מטבח
7290116054780,הכל לבית,קופסאות וכלים,כלי מטבח
7290116054803,הכל לבית,קופסאות וכלים,כלי מטבח
7290116055046,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116055688,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290116055701,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290116055718,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290116056180,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290116056197,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290116056975,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116056982,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116056999,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057033,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057057,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057064,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057071,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057088,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057095,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057101,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057118,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057125,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057132,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057149,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116057163,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290116057170,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290116057507,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116057798,הכל לבית,קופסאות וכלים,כלי מטבח
7290116058085,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058092,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058108,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058115,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058122,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058139,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058153,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058184,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058191,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058207,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058214,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058221,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058283,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058290,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058306,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290116058566,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290116058979,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290116059143,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116059167,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290116059174,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290116059181,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290116059211,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290116530000,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
7290116530215,פארם,דאודורנט,דאודורנט סטיק לגבר
7290116530482,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
7290116531069,בישול ואפייה,מרקים ותבשילים,אבקת מרק
7290116531076,בישול ואפייה,מרקים ותבשילים,אבקת מרק
7290116531243,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290116531250,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116531762,אחזקה וניקיון,מוצרי כביסה,מוצרי כביסה נלווים
7290116531779,אחזקה וניקיון,מוצרי כביסה,מוצרי כביסה נלווים
7290116532042,חטיפים ומתוקים,שוקולדים,חטיפי שוקולד מאוגדים
7290116532264,קפואים,גלידות וארטיקים,גלידות משפחתיות ומאגדות
7290116532271,קפואים,גלידות וארטיקים,גלידות משפחתיות ומאגדות
7290116532424,פארם,דאודורנט,דאודורנט ספריי לאישה
7290116532868,תינוקות,טיפוח ואביזרי תינוקות וילדים,שמפו ומרכך לילדים ותינוקות
7290116532875,תינוקות,טיפוח ואביזרי תינוקות וילדים,סבון נוזלי לילדים ותינוקות
7290116532882,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290116532899,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290116532905,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290116533476,בישול ואפייה,מרקים ותבשילים,תבשילי אינסטנט ומנה חמה
7290116533599,אורגני ובריאות,ללא גלוטן,מוצרים ללא גלוטן
7290116533650,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
7290116533704,חטיפים ומתוקים,חטיפים מלוחים,בייגלה וגריסני
7290116533711,פארם,דאודורנט,דאודורנט ספריי לאישה
7290116533728,פארם,דאודורנט,דאודורנט ספריי לאישה
7290116533780,שימורים ורטבים,רטבים,רוטב לבישול
7290116533872,אחזקה וניקיון,אביזרי ניקיון,מטליות למשטח ולרצפה
7290116534114,פארם,דאודורנט,דאודורנט ספריי לאישה
7290116534176,פארם,דאודורנט,דאודורנט ספריי לאישה
7290116534183,תינוקות,טיפוח ואביזרי תינוקות וילדים,סבון נוזלי לילדים ותינוקות
7290116534206,תינוקות,טיפוח ואביזרי תינוקות וילדים,שמפו ומרכך לילדים ותינוקות
7290116534237,שימורים ורטבים,רטבים,רוטב לבישול
7290116534244,שימורים ורטבים,רטבים,רוטב סויה
7290116534374,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116534725,תינוקות,טיפוח ואביזרי תינוקות וילדים,שמפו ומרכך לילדים ותינוקות
7290116534732,תינוקות,טיפוח ואביזרי תינוקות וילדים,שמפו ומרכך לילדים ותינוקות
7290116534749,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
7290116534763,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
7290116534770,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
7290116534817,קטניות ודגנים,דגנים וחטיפי אנרגיה,"גרנולה, מוזלי וקוואקר"
7290116534824,קטניות ודגנים,דגנים וחטיפי אנרגיה,"גרנולה, מוזלי וקוואקר"
7290116534831,קטניות ודגנים,דגנים וחטיפי אנרגיה,"גרנולה, מוזלי וקוואקר"
7290116534879,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290116534909,שימורים ורטבים,רטבים,רוטב לסלט
7290116535333,פארם,טיפוח וצביעה,מוצרי טיפוח פנים
7290116535371,קטניות ודגנים,דגנים וחטיפי אנרגיה,קורנפלקס
7290116535685,חטיפים ומתוקים,חטיפים מלוחים,בייגלה וגריסני
7290116535784,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116535791,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116535807,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116535814,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116535821,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116535838,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290116535845,קטניות ודגנים,דגנים וחטיפי אנרגיה,דגני מבוגרים
7290116535951,שימורים ורטבים,רטבים,קטשופ ומיונז
7290116536224,קטניות ודגנים,פריכיות וקרקרים,קרקרים
7290116536231,חטיפים ומתוקים,חטיפים מלוחים,בייגלה וגריסני
7290116536255,קטניות ודגנים,דגנים וחטיפי אנרגיה,דגני ילדים
7290116536316,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290116536347,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290116536514,שימורים ורטבים,רטבים,רוטב לסלט
7290116536590,שימורים ורטבים,רטבים,רוטב עגבניות
7290116536675,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה
7290116536903,שימורים ורטבים,רטבים,רוטב לבישול
7290116536927,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290116536934,אחזקה וניקיון,מוצרי כביסה,מרכך כביסה מרוכז
7290116537016,חטיפים ומתוקים,שוקולדים,טבלאות שוקולד
7290116537108,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290116537115,חטיפים ומתוקים,חטיפים מלוחים,בייגלה וגריסני
7290116537351,קטניות ודגנים,דגנים וחטיפי אנרגיה,דגני ילדים
7290116537375,חטיפים ומתוקים,שוקולדים,חטיפי שוקולד מאוגדים
7290116930701,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומשקאות מועשרים בחלבון
7290116931241,מוצרי חלב,גבינות,גבינה לבנה וקוטג'
7290116931524,מוצרי חלב,גבינות,גבינה צהובה
7290116931739,מוצרי חלב,גבינות,גבינה מלוחה
7290116931968,מוצרי חלב,יוגורט ומעדני חלב,מעדני חלב
7290116931982,מוצרי חלב,גבינות,גבינת שמנת ומותכת
7290116932033,מוצרי חלב,"חמאה, מרגרינה ושמנת",חמאה ומרגרינה
7290116932484,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומשקאות מועשרים בחלבון
7290116932774,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290116932781,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290116933597,מוצרי חלב,יוגורט ומעדני חלב,יוגורט פרי ויוגורט בטעמים
7290116933733,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290116933764,מוצרי חלב,יוגורט ומעדני חלב,יוגורט פרי ויוגורט בטעמים
7290116933818,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290116933825,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומעדנים
7290116933894,מוצרי חלב,משקאות חלב,תחליפי חלב
7290116934242,מוצרי חלב,יוגורט ומעדני חלב,מעדני חלב
7290116934273,מוצרי חלב,משקאות חלב,משקאות חלב
7290116934273,מוצרי חלב,משקאות חלב,משקאות חלב
7290116934273,מוצרי חלב,משקאות חלב,משקאות חלב
7290116934273,מוצרי חלב,משקאות חלב,משקאות חלב
7290116934280,מוצרי חלב,גבינות,גבינה לבנה וקוטג'
7290116934297,מוצרי חלב,גבינות,גבינה מלוחה
7290116934303,מוצרי חלב,גבינות,גבינות עיזים וכבשים
7290116934471,מוצרי חלב,יוגורט ומעדני חלב,יוגורט ומשקאות מועשרים בחלבון
7290117011973,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290117260395,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290117261040,שימורים ורטבים,שימורים,שימורי זיתים
7290117261088,מוצרי חלב,גבינות,מוצרלה
7290117263150,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290117263259,מוצרי חלב,גבינות,גבינה מלוחה
7290117263273,מוצרי חלב,גבינות,גבינה מלוחה
7290117263389,מוצרי יסוד ותבלינים,"שמן, חומץ ומיץ לימון",שמן זית
7290117263556,מוצרי חלב,גבינות,מוצרלה
7290117263716,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290117263730,קפואים,"פיצות, מאפים ובצקים קפואים",בורקסים ופיצות
7290117263976,שימורים ורטבים,שימורים,שימורים נוספים
7290117263990,שימורים ורטבים,שימורים,שימורים נוספים
7290117264003,שימורים ורטבים,שימורים,שימורים נוספים
7290117264393,קפואים,"ירקות, פירות וצ'יפס קפואים",ירקות קפואים
7290117264423,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290117264430,קפואים,"פיצות, מאפים ובצקים קפואים","מלוואח, ג'חנון ומוצרי בצק"
7290117265956,קפואים,"ירקות, פירות וצ'יפס קפואים",צ'יפס וטבעות בצל
7290117265963,קפואים,"ירקות, פירות וצ'יפס קפואים",צ'יפס וטבעות בצל
7290117266168,מוצרי יסוד ותבלינים,"שמן, חומץ ומיץ לימון",שמנים צמחיים
7290117380192,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290117380208,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290117380215,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290117380871,קטניות ודגנים,דגנים וחטיפי אנרגיה,חטיפי אנרגיה ובריאות
7290117381182,שימורים ורטבים,רטבים,רוטב לבישול
7290117381502,פארם,היגיינת הפה,מברשות שיניים
7290117381533,פארם,היגיינת הפה,מברשות שיניים
7290117382875,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,ממרחים ומטבלים נוספים
7290117382882,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,ממרחים ומטבלים נוספים
7290117382899,"סלטים, ממרחים וביצים",ממרחים ומתבלים מצוננים,ממרחים ומטבלים נוספים
7290117382943,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290117383070,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",נודלס ואטריות
7290117385616,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290117385623,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290117385876,פארם,דאודורנט,דאודורנט ספריי לגבר
7290117386675,קטניות ודגנים,דגנים וחטיפי אנרגיה,חטיפי אנרגיה ובריאות
7290117389300,בישול ואפייה,מרקים ותבשילים,תבשילי אינסטנט ומנה חמה
7290117389317,בישול ואפייה,מרקים ותבשילים,תבשילי אינסטנט ומנה חמה
7290117860038,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290117860137,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290117860144,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290117860182,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290117860199,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290117860236,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290117860298,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290117860335,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290117860342,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290117860380,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290117860496,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290117860540,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290117860595,פארם,"שמפו, מרכך וטיפוח הגוף",שמפו ומרכך
7290117860991,פארם,"שמפו, מרכך וטיפוח הגוף",תחליב רחצה
7290117903971,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117903988,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904008,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904015,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904039,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904077,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904084,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904091,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904107,"פירות, ירקות ופיצוחים",פיצוחים ופירות יבשים,מסוכרים ומצופים
7290117904152,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",פסטות וניוקי
7290117904480,בישול ואפייה,"דבש, ריבה וממרחים",טחינה גולמית וחלבה
7290117904497,בישול ואפייה,"דבש, ריבה וממרחים",טחינה גולמית וחלבה
7290118070009,הכל לבית,קופסאות וכלים,כלי מטבח
7290118070023,הכל לבית,קופסאות וכלים,כלי מטבח
7290118070030,הכל לבית,קופסאות וכלים,כלי מטבח
7290118070221,אחזקה וניקיון,מוצרי כביסה,מוצרי כביסה נלווים
7290118070276,הכל לבית,קופסאות וכלים,כלי מטבח
7290118070313,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290118070726,חד פעמי ומתכלה,"עטיפות, שקיות ותבניות",תבניות אפייה
7290118070900,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118070917,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118070931,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118070979,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118070986,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118071792,הכל לבית,קופסאות וכלים,כלי מטבח
7290118072331,הכל לבית,קופסאות וכלים,כלי מטבח
7290118072409,הכל לבית,קופסאות וכלים,כלי מטבח
7290118072492,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290118072508,הכל לבית,קופסאות וכלים,כלי מטבח
7290118072515,הכל לבית,קופסאות וכלים,כלי מטבח
7290118072522,הכל לבית,קופסאות וכלים,כלי מטבח
7290118072584,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118072591,הכל לבית,קופסאות וכלים,כלי מטבח
7290118072669,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118072973,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073352,הכל לבית,מוצרי חשמל,חשמל לבית
7290118073512,הכל לבית,קופסאות וכלים,קופסאות לאחסון מזון
7290118073581,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073604,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073611,אחזקה וניקיון,אביזרי ניקיון,כלי ניקיון
7290118073673,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073710,אחזקה וניקיון,אביזרי ניקיון,כלי ניקיון
7290118073734,אחזקה וניקיון,אביזרי ניקיון,כלי ניקיון
7290118073765,הכל לבית,מוצרי חשמל,חשמל לבית
7290118073789,הכל לבית,מוצרי חשמל,חשמל לבית
7290118073819,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290118073826,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073857,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073864,הכל לבית,מוצרי חשמל,חשמל לבית
7290118073901,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073918,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073925,הכל לבית,קופסאות וכלים,כלי מטבח
7290118073963,הכל לבית,מוצרי חשמל,חשמל לבית
7290118073994,הכל לבית,קופסאות וכלים,כלי מטבח
7290118074014,הכל לבית,מוצרי חשמל,חשמל לבית
7290118074052,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290118074250,הכל לבית,קופסאות וכלים,כלי מטבח
7290118074281,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",כלים למנגל ולפיקניק
7290118074298,הכל לבית,קופסאות וכלים,כלי מטבח
7290118074403,הכל לבית,קופסאות וכלים,כלי מטבח
7290118074489,הכל לבית,קופסאות וכלים,כלי מטבח
7290118074502,הכל לבית,קופסאות וכלים,כלי מטבח
7290118074519,הכל לבית,קופסאות וכלים,כלי מטבח
7290118074700,הכל לבית,קופסאות וכלים,כלי מטבח
7290118075233,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק","שיפודים, פחמים ומוצרים נלווים"
7290118075240,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק","שיפודים, פחמים ומוצרים נלווים"
7290118075899,פארם,היגיינת הפה,קיסמי שיניים וחוט דנטלי
7290118076810,הכל לבית,קופסאות וכלים,כלי מטבח
7290118076834,הכל לבית,קופסאות וכלים,כלי מטבח
7290118077978,הכל לבית,קופסאות וכלים,כלי מטבח
7290118078258,הכל לבית,קופסאות וכלים,"ציוד לאמבטיה, לגינה ולמשרד"
7290118078265,הכל לבית,קופסאות וכלים,"ציוד לאמבטיה, לגינה ולמשרד"
7290118078289,הכל לבית,קופסאות וכלים,"ציוד לאמבטיה, לגינה ולמשרד"
7290118078296,אחזקה וניקיון,ניקוי כלים ומבשמים,מטהרי אוויר
7290118078616,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118373407,הכל לבית,מוצרי חשמל,חשמל לבית
7290118375586,הכל לבית,מוצרי חשמל,חשמל לבית
7290118420163,קפואים,אוכל להכנה מהירה,מוצרים צמחוניים מוכנים
7290118420217,חטיפים ומתוקים,חטיפים מלוחים,בייגלה וגריסני
7290118420347,קטניות ודגנים,פריכיות וקרקרים,קרקרים
7290118420552,חטיפים ומתוקים,וופלים וביסקוויטים,ביסקוויטים
7290118421252,חטיפים ומתוקים,חטיפים מלוחים,בייגלה וגריסני
7290118421825,חטיפים ומתוקים,חטיפים מלוחים,במבה וביסלי
7290118421887,אורגני ובריאות,ללא גלוטן,מוצרים ללא גלוטן
7290118421924,אורגני ובריאות,ללא גלוטן,מוצרים ללא גלוטן
7290118422129,קטניות ודגנים,פריכיות וקרקרים,פריכיות
7290118422228,קטניות ודגנים,פריכיות וקרקרים,פריכיות
7290118422426,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290118422501,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290118422525,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290118422907,חטיפים ומתוקים,חטיפים מלוחים,חטיפי צ'יפס ותירס
7290118423140,קטניות ודגנים,"פסטה, פתיתים וקוסקוס",נודלס ואטריות
7290118423812,קפואים,אוכל להכנה מהירה,מוצרים צמחוניים מוכנים
7290118423881,קפואים,אוכל להכנה מהירה,מוצרים צמחוניים מוכנים
7290118424451,אורגני ובריאות,ללא גלוטן,מוצרים ללא גלוטן
7290118424499,אורגני ובריאות,ללא גלוטן,מוצרים ללא גלוטן
7290118424574,חטיפים ומתוקים,עוגות ועוגיות,עוגיות סנדוויץ וממולאות
7290118424932,קטניות ודגנים,פריכיות וקרקרים,קרקרים
7290118425045,לחמים ומאפים,מאפים,מאפים מתוקים
7290118425526,שימורים ורטבים,רטבים,רוטב סויה
7290118425540,חטיפים ומתוקים,וופלים וביסקוויטים,ביסקוויטים
7290118425601,קטניות ודגנים,פריכיות וקרקרים,פריכיות
7290118426226,חטיפים ומתוקים,חטיפים מלוחים,במבה וביסלי
7290118427346,אורגני ובריאות,ללא גלוטן,מוצרים ללא גלוטן
7290118427742,לחמים ומאפים,מאפים,מאפים מתוקים
7290118427988,חטיפים ומתוקים,חטיפים מלוחים,במבה וביסלי
7290118428695,בישול ואפייה,מרקים ותבשילים,אבקת מרק
7290118660989,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290118660996,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290118661009,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290118661047,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290118661214,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290118661238,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290118661245,חד פעמי ומתכלה,"נרות, גפרורים ופיקניק",נרות
7290118661313,הכל לבית,קופסאות וכלים,כלי מטבח
7290118661320,הכל לבית,קופסאות וכלים,כלי מטבח
7290118661405,תינוקות,חיתולים ומגבונים,מגבונים
7290118661412,תינוקות,חיתולים ומגבונים,מגבונים
7290118661467,חד פעמי ומתכלה,חד פעמי,מפות ומפיות שולחן
7290118661924,חד פעמי ומתכלה,מוצרי נייר,ממחטות ומפיות
7290118662204,הכל לבית,קופסאות וכלים,כלי מטבח
7290118662624,הכל לבית,קופסאות וכלים,כלי מטבח
7290118662938,חד פעמי ומתכלה,חד פעמי,כוסות וקשים חד פעמי
7290118663508,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118663782,חד פעמי ומתכלה,חד פעמי,כלי הגשה ואחסון חד פעמי
7290118663799,חד פעמי ומתכלה,חד פעמי,כלי הגשה ואחסון חד פעמי
7290118663980,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118663997,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118664086,הכל לבית,קופסאות וכלים,כלי מטבח
7290118664208,הכל לבית,קופסאות וכלים,כלי מטבח
7290118665144,הכל לבית,קופסאות וכלים,כלי מטבח
7290118665298,הכל לבית,קופסאות וכלים,כלי מטבח
7290118665526,הכל לבית,קופסאות וכלים,כלי מטבח
7290118666615,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118666622,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118666639,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118666646,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118666653,חד פעמי ומתכלה,חד פעמי,צלחות חד פעמי
7290118666813,חד פעמי ומתכלה,חד פעמי,"סכו""ם חד פעמי"
7290118667025,הכל לבית,קופסאות וכלים,כלי מטבח
7290118667032,הכל לבית,קופסאות וכלים,כלי מטבח
7290118667049,הכל לבית,קופסאות וכלים,כלי מטבח
7290118667056,הכל לבית,קופסאות וכלים,כלי מטבח
7290118667063,הכל לבית,קופסאות וכלים,כלי מטבח
7290118667506,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118667520,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118667537,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118667544,הכל לבית,קופסאות וכלים,מצעים ומגבות
7290118667551,הכל לבית,קופסאות וכלים,מצעים ומגבות
